Brand,Product Name,Product Price,Product URL
Nokia,Nokia 3310 512MB/256MB RAM Basic Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/NTY=/Nokia-3310-512MB-256MB-RAM-Basic-Mobile-Phone
Nokia,Nokia 2nd generation C2 32GB/1GB RAM Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/NTU=/Nokia-2nd-generation-C2-32GB-1GB-RAM-Mobile-Phone
Nokia,Nokia C1 2nd Edition 16GB Mobile 5MP Camara Mobile smart Phone,1,https://www.rootsrwanda.rw/product-detail/NTQ=/Nokia-C1-2nd-Edition-16GB-Mobile-5MP-Camara-Mobile-smart-Phone
Nokia,Nokia 2.3 32GB/2GB RAM Mobile Smart Phone,1,https://www.rootsrwanda.rw/product-detail/NTM=/Nokia-2.3-32GB-2GB-RAM-Mobile-Smart-Phone
Nokia,Nokia 3.2 16GB/2GB RM Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/NTI=/Nokia-3.2-16GB-2GB-RM-Mobile-Phone
Nokia,Nokia 4.2 16GB/2GB RAM Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/NTE=/Nokia-4.2-16GB-2GB-RAM-Mobile-Phone
Huawei,Huawei Honor 9X (128GB/6GB),1,https://www.rootsrwanda.rw/product-detail/MTEx/Huawei-Honor-9X--128GB-6GB-
Huawei,Huawei Honor 7C (32GB /3GB RAM) Smart Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/MTA1/Huawei-Honor-7C--32GB--3GB-RAM--Smart-Mobile-Phone
Huawei,"Huawei Honor Play (64GB, 4GB RAM)  Smart Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/MTAx/Huawei-Honor-Play--64GB--4GB-RAM---Smart-Mobile-Phone
Huawei,Huawei 'P Smart' Dual SIM 32GB and 3GB RAM  Smart Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/OTk=/Huawei--P-Smart--Dual-SIM-32GB-and-3GB-RAM--Smart-Mobile-Phone
Huawei,Huawei Y5 LITE 16GB 4G Dual SIM  Smart Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/OTg=/Huawei-Y5-LITE-16GB-4G-Dual-SIM--Smart-Mobile-Phone
Huawei,Huawei Nova 3i 128GB + 4GB RAM  Smart Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/OTc=/Huawei-Nova-3i-128GB---4GB-RAM--Smart-Mobile-Phone
Huawei,Huawei P30 Lite 4GB/128GB  Smart Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/OTY=/Huawei-P30-Lite-4GB-128GB--Smart-Mobile-Phone
Huawei,Huawei Mediapad Tablet T3 7 16GB/2GB RAM    Smart Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/OTQ=/Huawei-Mediapad-Tablet-T3-7-16GB-2GB-RAM----Smart-Mobile-Phone
Huawei,Huawei Nova 4 128GB/8GB RAM,1,https://www.rootsrwanda.rw/product-detail/OTM=/Huawei-Nova-4-128GB-8GB-RAM
Huawei,Huawei P30 Pro 128GB/8GB RAM,1,https://www.rootsrwanda.rw/product-detail/OTI=/Huawei-P30-Pro-128GB-8GB-RAM
Huawei,Huawei Mate 30 Pro 256GB/8GB RAM,1,https://www.rootsrwanda.rw/product-detail/OTE=/Huawei-Mate-30-Pro-256GB-8GB-RAM
Oppo,"Oppo A3x, 64GB/4GB RAM mobile phone","180,000",https://www.rootsrwanda.rw/product-detail/Mjk1MQ==/Oppo-A3x--64GB-4GB-RAM-mobile-phone
Oppo,"Oppo A3, 128GB/6GB RAM mobile phone","270,000",https://www.rootsrwanda.rw/product-detail/Mjk0OQ==/Oppo-A3--128GB-6GB-RAM-mobile-phone
Oppo,"Oppo A60, 256GB/8GB RAM mobile phone","355,000",https://www.rootsrwanda.rw/product-detail/MjgzOA==/Oppo-A60--256GB-8GB-RAM-mobile-phone
Oppo,"Oppo A38 128GB, 6GB RAM Mobile phone, Newly released","270,000",https://www.rootsrwanda.rw/product-detail/MjgzNw==/Oppo-A38-128GB--6GB-RAM-Mobile-phone--Newly-released
Oppo,"Oppo A18 64GB, 4GB RAM Mobile phone, Available in Kigali","195,000",https://www.rootsrwanda.rw/product-detail/MjgzNg==/Oppo-A18-64GB--4GB-RAM-Mobile-phone--Available-in-Kigali
Oppo,"Oppo A18 128GB, 4GB RAM Mobile phone, New mobile in Kigali","218,500",https://www.rootsrwanda.rw/product-detail/MjgzNQ==/Oppo-A18-128GB--4GB-RAM-Mobile-phone--New-mobile-in-Kigali
Oppo,Oppo A76  128GB 4GB Dual Sim 6.56Inches 13+2Mp Camera 4G Lte Android Mobile Phone,"244,000",https://www.rootsrwanda.rw/product-detail/MjU1Mw==/Oppo-A76--128GB-4GB-Dual-Sim-6.56Inches-13-2Mp-Camera-4G-Lte-Android-Mobile-Phone-
Oppo,"Oppo A17 4GB RAM, 64GB Storage Smart Camera Phone Dual SIM 6.56 inches  screen Size","184,000",https://www.rootsrwanda.rw/product-detail/MjU1Mg==/Oppo-A17-4GB-RAM--64GB-Storage-Smart-Camera-Phone-Dual-SIM-6.56-inches--screen-Size-
Oppo,Oppo A11x 64GB/4GB. 4G Smart Phone -Black,1,https://www.rootsrwanda.rw/product-detail/OTU=/Oppo-A11x-64GB-4GB.-4G-Smart-Phone--Black
Oppo,"OPPO Mobile A9 2020  Smart Mobile Phone (Vanilla Mint, 8GB RAM, 128GB Storage) 48 MP Camera",1,https://www.rootsrwanda.rw/product-detail/ODA=/OPPO-Mobile-A9-2020--Smart-Mobile-Phone--Vanilla-Mint--8GB-RAM--128GB-Storage--48-MP-Camera
Oppo,"OPPO Mobile A31, Lake Green, 4GB/64GB, 12MP Tripple Camera  Smart Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/NzY=/OPPO-Mobile-A31--Lake-Green--4GB-64GB--12MP-Tripple-Camera--Smart-Mobile-Phone
Oppo,OPPO Mobile A5 2020 (3GB + 64GB) Smart Phone 12 MP quard Camera,1,https://www.rootsrwanda.rw/product-detail/Mzc=/OPPO-Mobile-A5-2020--3GB---64GB--Smart-Phone-12-MP-quard-Camera
Oppo,"Oppo A5s smartphone, 32 GB , 4G  Smart Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/MzU=/Oppo-A5s-smartphone--32-GB---4G--Smart-Mobile-Phone
Oppo,"Oppo A3S Mobile Phone 16GB, 4G  Smart Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/MzQ=/Oppo-A3S-Mobile-Phone-16GB--4G--Smart-Mobile-Phone
Apple,"Apple iPad 11-inch (Pink & Yellow) – 128GB, A16 Chip, Liquid Retina Display, Wi-Fi 6 + 5G, 12MP Front & Rear Cameras, Touch ID, All-Day Battery Life MD7G4AB/A","888,000",https://www.rootsrwanda.rw/product-detail/MzAzMg==/Apple-iPad-11-inch--Pink---Yellow------128GB--A16-Chip--Liquid-Retina-Display--Wi-Fi-6---5G--12MP-Front---Rear-Cameras--Touch-ID--All-Day-Battery-Life-MD7G4AB-A
Apple,Apple iPhone 16e 128GB-8GB RAM Smartphone,"1,050,000",https://www.rootsrwanda.rw/product-detail/MzAyMA==/Apple-iPhone-16e-128GB-8GB-RAM-Smartphone-
Apple,Apple iPhone 16 pro 1TB-8GB RAM Smartphone,"2,470,000",https://www.rootsrwanda.rw/product-detail/Mjk4OQ==/Apple-iPhone-16-pro-1TB-8GB-RAM-Smartphone
Apple,Apple iPhone 16 Pro Max 8GB RAM-1TB Mobile Phone,"2,640,000",https://www.rootsrwanda.rw/product-detail/Mjk4Nw==/Apple-iPhone-16-Pro-Max-8GB-RAM-1TB-Mobile-Phone
Apple,Apple iPhone 16 Pro Max 8GB RAM-512GB Mobile Phone,"2,320,000",https://www.rootsrwanda.rw/product-detail/Mjk4NA==/Apple-iPhone-16-Pro-Max-8GB-RAM-512GB-Mobile-Phone
Apple,Apple iPad Air 11inch Wi-Fi 1TB A2902,"1,750,000",https://www.rootsrwanda.rw/product-detail/MjkwNw==/Apple-iPad-Air-11inch-Wi-Fi-1TB-A2902
Apple,Apple iPad Air 13inch wifi M2 1TB A2898,"1,750,000",https://www.rootsrwanda.rw/product-detail/MjkwNg==/Apple-iPad-Air-13inch-wifi-M2-1TB-A2898
Apple,Apple iPad Air 13inch wifi+cellular M2 1TB A2899,"2,400,000",https://www.rootsrwanda.rw/product-detail/MjkwNQ==/Apple-iPad-Air-13inch-wifi-cellular-M2-1TB-A2899
Apple,Apple iPad Pro M4 Wi-Fi  13 Inch Tablet - 2TB,"3,850,000",https://www.rootsrwanda.rw/product-detail/MjkwNA==/Apple-iPad-Pro-M4-Wi-Fi--13-Inch-Tablet---2TB
Apple,Apple iPad Pro M4 Wi-Fi + Cellular- 13 Inch Tablet - 1TB A2926,"3,500,000",https://www.rootsrwanda.rw/product-detail/MjkwMw==/Apple-iPad-Pro-M4-Wi-Fi---Cellular--13-Inch-Tablet---1TB-A2926
Apple,Apple iPad Pro M4 Wi-Fi 11 Inch Tablet - 2TB A2836,"3,065,520",https://www.rootsrwanda.rw/product-detail/MjkwMA==/Apple-iPad-Pro-M4-Wi-Fi-11-Inch-Tablet---2TB-A2836
Apple,Apple iPad Pro M4 Wi-Fi + Cellular- 11 Inch Tablet - 1TB A2837,"2,880,000",https://www.rootsrwanda.rw/product-detail/Mjg5OQ==/Apple-iPad-Pro-M4-Wi-Fi---Cellular--11-Inch-Tablet---1TB-A2837
Apple,Apple iPad Air 11inch wifi 512GB A2902,"1,450,000",https://www.rootsrwanda.rw/product-detail/Mjg5OA==/Apple-iPad-Air-11inch-wifi-512GB-A2902
Apple,Apple iPad Air 11inch wifi 128GB A2902,"1,080,000",https://www.rootsrwanda.rw/product-detail/Mjg5Nw==/Apple-iPad-Air-11inch-wifi-128GB-A2902
Apple,iPad 10th Gen Wifi + Cellular 64GB 10.9inches A2757,"795,000",https://www.rootsrwanda.rw/product-detail/Mjg5Ng==/iPad-10th-Gen-Wifi---Cellular-64GB-10.9inches-A2757
Apple,Apple iPad 10th Gen WIFI 64GB 10.9inches A2696,"580,000",https://www.rootsrwanda.rw/product-detail/Mjg5NQ==/Apple-iPad-10th-Gen-WIFI-64GB-10.9inches-A2696
Apple,Apple iPad 10th Gen WIFI 256GB 10.9inches A2696,"795,000",https://www.rootsrwanda.rw/product-detail/Mjg5NA==/Apple-iPad-10th-Gen-WIFI-256GB-10.9inches-A2696
Apple,Apple iPad Mini Wi-Fi + Cellular 256GB A2995,"1,210,000",https://www.rootsrwanda.rw/product-detail/Mjg5MQ==/Apple-iPad-Mini-Wi-Fi---Cellular-256GB-A2995
Apple,Apple iPad Mini Wi-Fi + Cellular 128GB A2995,"1,187,000",https://www.rootsrwanda.rw/product-detail/Mjg5MA==/Apple-iPad-Mini-Wi-Fi---Cellular-128GB-A2995
Apple,Apple iPad Mini Wi-Fi 256GB A2993,"995,000",https://www.rootsrwanda.rw/product-detail/Mjg4OQ==/Apple-iPad-Mini-Wi-Fi-256GB-A2993
Apple,Apple iPad Mini Wi-Fi 128GB A2993,"830,000",https://www.rootsrwanda.rw/product-detail/Mjg4OA==/Apple-iPad-Mini-Wi-Fi-128GB-A2993
Apple,Apple iPad 10th Gen WIFI + Cellular 256GB 10.9inches,"1,090,000",https://www.rootsrwanda.rw/product-detail/MjcyOA==/Apple-iPad-10th-Gen-WIFI---Cellular-256GB-10.9inches
Apple,Apple iPhone 16 pro 256GB-8GB RAM Smartphone,"1,847,000",https://www.rootsrwanda.rw/product-detail/MjY4Mw==/Apple-iPhone-16-pro-256GB-8GB-RAM-Smartphone
Apple,Apple iPhone 16 pro 128GB-8GB RAM Smartphone,"1,695,000",https://www.rootsrwanda.rw/product-detail/MjY4Mg==/Apple-iPhone-16-pro-128GB-8GB-RAM-Smartphone
Apple,Apple iPhone 16 Plus 128GB-8GB RAM Newly Launched,"1,635,000",https://www.rootsrwanda.rw/product-detail/MjY4MQ==/Apple-iPhone-16-Plus-128GB-8GB-RAM-Newly-Launched
Apple,Apple iPhone 16 256GB-8GB RAM Smartphone,"1,520,000",https://www.rootsrwanda.rw/product-detail/MjY4MA==/Apple-iPhone-16-256GB-8GB-RAM-Smartphone
Apple,Apple iPhone 16 128GB-8GB RAM Smartphone,"1,340,000",https://www.rootsrwanda.rw/product-detail/MjY3OQ==/Apple-iPhone-16-128GB-8GB-RAM-Smartphone
Apple,Apple iPhone 15 Pro Max 512GB-8GB RAM Smartphone,"2,230,000",https://www.rootsrwanda.rw/product-detail/MjY3OA==/Apple-iPhone-15-Pro-Max-512GB-8GB-RAM-Smartphone
Apple,Apple iPhone 15 Pro Max 256GB-8GB RAM Smartphone,"1,470,500",https://www.rootsrwanda.rw/product-detail/MjY3Nw==/Apple-iPhone-15-Pro-Max-256GB-8GB-RAM-Smartphone
Apple,Apple iPhone 15 pro 256GB-8GB RAM Smartphone,"1,740,000",https://www.rootsrwanda.rw/product-detail/MjY3NQ==/Apple-iPhone-15-pro-256GB-8GB-RAM-Smartphone
Apple,Apple iPhone 15 pro 128GB-8GB RAM Smartphone,"1,615,000",https://www.rootsrwanda.rw/product-detail/MjY3NA==/Apple-iPhone-15-pro-128GB-8GB-RAM-Smartphone
Apple,Apple iphone 15 Plus 256GB-6GB RAM Mobile Phone,"1,520,000",https://www.rootsrwanda.rw/product-detail/MjY3Mw==/-Apple-iphone-15-Plus-256GB-6GB-RAM-Mobile-Phone
Apple,Apple iphone 15 Plus 128GB-6GB RAM Mobile Phone,"1,310,000",https://www.rootsrwanda.rw/product-detail/MjY3Mg==/Apple-iphone-15-Plus-128GB-6GB-RAM-Mobile-Phone
Apple,Apple iPhone 15 256GB- 6GB RAM  Mobile Phone,"1,350,000",https://www.rootsrwanda.rw/product-detail/MjY3MA==/Apple-iPhone-15-256GB--6GB-RAM--Mobile-Phone
Apple,Apple iPhone 15 128GB- 6GB RAM  Mobile Phone,"1,110,000",https://www.rootsrwanda.rw/product-detail/MjY2OQ==/Apple-iPhone-15-128GB--6GB-RAM--Mobile-Phone
Apple,Apple iPad Air 13inch wifi+cellular M2 256gb,"1,790,000",https://www.rootsrwanda.rw/product-detail/MjY2Ng==/Apple-iPad-Air-13inch-wifi-cellular-M2-256gb
Apple,Apple iPad Air 11inch wifi+cellular M2 128GB,"1,230,000",https://www.rootsrwanda.rw/product-detail/MjY2NQ==/Apple-iPad-Air-11inch-wifi-cellular-M2-128GB
Apple,Apple iPad Air 11inch wifi+cellular M2 256gb,"1,470,000",https://www.rootsrwanda.rw/product-detail/MjY2NA==/Apple-iPad-Air-11inch-wifi-cellular-M2-256gb
Apple,Apple iPad Pro M4 Wi-Fi + Cellular- 13 Inch Tablet - 256GB,"2,300,000",https://www.rootsrwanda.rw/product-detail/MjY2Mw==/Apple-iPad-Pro-M4-Wi-Fi---Cellular--13-Inch-Tablet---256GB-
Apple,Apple iPad Pro M4 Wi-Fi + Cellular- 11 Inch Tablet - 256GB,"1,750,000",https://www.rootsrwanda.rw/product-detail/MjY2Mg==/Apple-iPad-Pro-M4-Wi-Fi---Cellular--11-Inch-Tablet---256GB
Apple,Apple iPad Pro M4 13inch Wi-Fi- tablet - 512GB,"2,450,000",https://www.rootsrwanda.rw/product-detail/MjY2MQ==/Apple-iPad-Pro-M4-13inch-Wi-Fi--tablet---512GB
Apple,Apple iPhone 16 Pro Max 256GB Mobile Phone,"1,990,000",https://www.rootsrwanda.rw/product-detail/MjYxMg==/Apple-iPhone-16-Pro-Max-256GB-Mobile-Phone
Apple,Apple iPhone 14 Pro Max 6GB/256GB - SmartPhone,"1,720,000",https://www.rootsrwanda.rw/product-detail/MjM4MQ==/Apple-iPhone-14-Pro-Max-6GB-256GB---SmartPhone
Apple,Apple iPhone 14 Pro Max 6GB/128GB - SmartPhone,"1,490,000",https://www.rootsrwanda.rw/product-detail/MjM4MA==/Apple-iPhone-14-Pro-Max-6GB-128GB---SmartPhone
Apple,Apple iPhone 14 Pro 6GB/1TB - SmartPhone,"2,150,000",https://www.rootsrwanda.rw/product-detail/MjM3OQ==/Apple-iPhone-14-Pro-6GB-1TB---SmartPhone
Apple,Apple iPhone 14 Pro 6GB/512GB - SmartPhone,"1,790,000",https://www.rootsrwanda.rw/product-detail/MjM3OA==/Apple-iPhone-14-Pro-6GB-512GB---SmartPhone
Apple,Apple iPhone 14 Pro 6GB/128GB - SmartPhone,"1,320,000",https://www.rootsrwanda.rw/product-detail/MjM3Nw==/Apple-iPhone-14-Pro-6GB-128GB---SmartPhone
Apple,Apple iPhone 14 Plus 6GB/256GB - SmartPhone,"1,350,000",https://www.rootsrwanda.rw/product-detail/MjM3Ng==/Apple-iPhone-14-Plus-6GB-256GB---SmartPhone
Apple,Apple iPhone 14 6GB/256GB - SmartPhone,"980,000",https://www.rootsrwanda.rw/product-detail/MjM3NQ==/Apple-iPhone-14-6GB-256GB---SmartPhone
Apple,Apple iPhone 14 Plus 6GB/128GB - SmartPhone,"1,180,000",https://www.rootsrwanda.rw/product-detail/MjM3NA==/Apple-iPhone-14-Plus-6GB-128GB---SmartPhone
Apple,Apple iPhone 14 Pro 6GB/256GB - SmartPhone,"1,590,000",https://www.rootsrwanda.rw/product-detail/MjM3Mw==/Apple-iPhone-14-Pro-6GB-256GB---SmartPhone
Apple,Apple iPhone 14 6GB/128GB - SmartPhone,"1,050,000",https://www.rootsrwanda.rw/product-detail/MjM3Mg==/Apple-iPhone-14-6GB-128GB---SmartPhone
Apple,"Apple iPhone 13 128 GB, Midnight (Black)","820,000",https://www.rootsrwanda.rw/product-detail/MjE1Nw==/Apple-iPhone-13-128-GB--Midnight--Black-
Apple,iPhone 13 Pro 128GB  Dual Sim with  upgraded ios,"1,010,000",https://www.rootsrwanda.rw/product-detail/MjEyMg==/iPhone-13-Pro-128GB--Dual-Sim-with--upgraded-ios-
Apple,Apple iPhone 11 Black 128 GB 6.1 inch (15.5 cm) Dual SIM iOS 14 12 MP,"610,000",https://www.rootsrwanda.rw/product-detail/MjEyMQ==/Apple-iPhone-11-Black-128-GB-6.1-inch--15.5-cm--Dual-SIM-iOS-14-12-MP
Apple,"Apple iPhone 13 Pro Max , 256GB, Mobile Phone 5G Smartphone","1,150,000",https://www.rootsrwanda.rw/product-detail/MjA2Ng==/Apple-iPhone-13-Pro-Max---256GB--Mobile-Phone-5G-Smartphone
Apple,"Apple iPhone 13 , 256GB, Dual sim Mobile Phone 5G Smartphone","1,150,000",https://www.rootsrwanda.rw/product-detail/MjA2NQ==/Apple-iPhone-13---256GB--Dual-sim-Mobile-Phone-5G-Smartphone
Apple,"Apple iPhone 12 Pro 128GB,  Mobile Phone","1,189,000",https://www.rootsrwanda.rw/product-detail/MTY0OQ==/Apple-iPhone-12-Pro-128GB---Mobile-Phone-
Apple,iPhone 12 Pro Max 128GB Graphite 5G Mobile Phone,"1,320,000",https://www.rootsrwanda.rw/product-detail/MTY0Ng==/iPhone-12-Pro-Max-128GB-Graphite-5G-Mobile-Phone
Apple,"Apple iPhone 12 Pro, Mobile Phone 512GB and 5G  Smartphone Gold With FaceTime","1,800,000",https://www.rootsrwanda.rw/product-detail/NTM1/Apple-iPhone-12-Pro--Mobile-Phone-512GB-and-5G--Smartphone-Gold-With-FaceTime-
Apple,"Apple iPhone 12 Pro 256 GB, Graphite Mobile Phone","1,390,000",https://www.rootsrwanda.rw/product-detail/NTM0/Apple-iPhone-12-Pro-256-GB--Graphite-Mobile-Phone
Apple,"Apple iPhone 6s 64GB, 2GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/ODc=/Apple-iPhone-6s-64GB--2GB-RAM-Mobile-Phone
Apple,"Apple iPhone 7 Plus 128GB,3GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/ODY=/Apple-iPhone-7-Plus-128GB-3GB-RAM-Mobile-Phone
Apple,"Apple iPhone 7 128GB, Mobile Phone Black",1,https://www.rootsrwanda.rw/product-detail/ODU=/Apple-iPhone-7-128GB--Mobile-Phone-Black
Apple,Apple iPhone 7 64GB,1,https://www.rootsrwanda.rw/product-detail/ODQ=/Apple-iPhone-7-64GB-
Apple,Apple iPhone 7 128GB Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/ODM=/Apple-iPhone-7-128GB-Mobile-Phone
Apple,"Apple iPhone 8 128GB, 2GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/ODI=/Apple-iPhone-8-128GB--2GB-RAM-Mobile-Phone
Apple,Apple iPhone 8 Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/ODE=/Apple-iPhone-8-Mobile-Phone
Apple,"Apple iPhone 8 Plus 4G 64GB,3GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/Nzk=/Apple-iPhone-8-Plus-4G-64GB-3GB-RAM-Mobile-Phone
Apple,Apple iPhone 8 Plus 128GB Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/Nzg=/Apple-iPhone-8-Plus-128GB-Mobile-Phone
Apple,"Apple iPad Pro 2020 256GB, 6GB RAM",1,https://www.rootsrwanda.rw/product-detail/Nzc=/Apple-iPad-Pro-2020-256GB--6GB-RAM
Apple,"Apple iPad 7th Gen WIFI, 32GB",1,https://www.rootsrwanda.rw/product-detail/NzU=/Apple-iPad-7th-Gen-WIFI--32GB
Apple,"Apple iPad pro (4th Generation), 128GB",1,https://www.rootsrwanda.rw/product-detail/NzQ=/Apple-iPad-pro--4th-Generation---128GB
Apple,"Apple iPhone X 64GB, 4GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/NzM=/Apple-iPhone-X-64GB--4GB-RAM-Mobile-Phone
Apple,"Apple iPhone SE 64GB, 4GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/NzI=/Apple-iPhone-SE-64GB--4GB-RAM-Mobile-Phone
Apple,"Apple iPhone SE 128GB, 4GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/NzE=/Apple-iPhone-SE-128GB--4GB-RAM-Mobile-Phone
Apple,"Apple iPhone XR 64GB, 4GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/NzA=/Apple-iPhone-XR-64GB--4GB-RAM-Mobile-Phone
Apple,Apple iPhone XS 64GB Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/Njk=/Apple-iPhone-XS-64GB-Mobile-Phone
Apple,Apple iPhone XS,1,https://www.rootsrwanda.rw/product-detail/Njg=/Apple-iPhone-XS-
Apple,Apple iPhone 11 64GB  Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/Njc=/Apple-iPhone-11-64GB--Mobile-Phone
Apple,Apple iPhone XS Max Mobile Phone,1,https://www.rootsrwanda.rw/product-detail/NjY=/Apple-iPhone-XS-Max-Mobile-Phone
Apple,"Apple iPhone XS Max 64GB, 4GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/NjU=/Apple-iPhone-XS-Max-64GB--4GB-RAM-Mobile-Phone
Apple,"Apple iPhone XS Max 256GB, 4GB RAM Mobile Phone",1,https://www.rootsrwanda.rw/product-detail/NjQ=/Apple-iPhone-XS-Max-256GB--4GB-RAM-Mobile-Phone
